timestamp,rms
0.066178177,0.0
0.085983229,1.662788e-05
0.10605802,3.3021563e-05
0.12694526,0.005648459
0.149725729,0.010180094
0.169924635,0.006006646
0.188552135,0.0075825737
0.207766041,0.007815361
0.227858958,0.00935567
0.251456354,0.005051903
0.266473281,0.007395045
0.286204947,0.0065329704
0.306160468,0.01062822
0.326190468,0.004095515
0.348817343,0.006789777
0.368708177,0.007885379
0.388238697,0.009372066
0.408253593,0.014167651
0.428426041,0.011530351
0.449280312,0.012897237
0.469413697,0.006827318
0.48801276,0.011234958
0.509413333,0.012683585
0.537007499,0.012397234
0.547544374,0.014260465
0.566528385,0.010365487
0.586307083,0.009320742
0.60614177,0.007737583
0.62617177,0.007268803
0.651375885,0.015551985
0.666263593,0.018820748
0.68764677,0.01489304
0.707383124,0.018376213
0.733359791,0.011289277
0.747380937,0.014796614
0.767849531,0.00936529
0.786297812,0.011990697
0.806251093,0.010437743
0.826301718,0.008176918
0.846907187,0.014070439
0.866350728,0.013398874
0.887918228,0.020510994
0.908058645,0.027693667
0.933143124,0.15201615
0.948092812,0.28425962
0.968971301,0.27479428
0.986227916,0.14969037
1.006367812,0.070153885
1.036306353,0.05134662
1.052483801,0.07928047
1.068807812,0.07267523
1.08803651,0.14482069
1.107261353,0.20139974
1.131827187,0.09267929
1.14801151,0.083731994
1.166501197,0.07860997
1.186576041,0.11121885
1.207020572,0.100506134
1.228075989,0.025122814
1.249653489,0.01974997
1.267586145,0.006505727
1.287967447,0.01110831
1.309174843,0.014264843
1.335459687,0.00906832
1.348069635,0.008184264
1.369347812,0.010047848
1.388656301,0.013377713
1.408713176,0.011438538
1.427923801,0.007693159
1.448331978,0.008006231
1.47013453,0.011385424
1.488067187,0.010757812
1.508867395,0.009432032
1.534845572,0.009626928
1.549820937,0.006015411
1.569245468,0.010247692
1.587170207,0.00950684
1.608672707,0.006690807
1.632328436,0.010555663
1.646384791,0.013089324
1.668454791,0.007808516
1.686613853,0.010477837
1.706638957,0.007310922
1.726216718,0.011329136
1.748746093,0.015677013
1.769653957,0.0153151825
1.788698489,0.016358856
1.807585363,0.008225634
1.827569738,0.011009794
1.848480155,0.010822456
1.866412343,0.0074062627
1.889087811,0.00959549
1.907020311,0.015292127
1.926441613,0.010701222
1.949379634,0.008716438
1.968562499,0.009947603
1.988399113,0.015260624
2.008735416,0.043853894
2.030343228,0.11002709
2.049777551,0.22273386
2.067950468,0.2788099
2.087632186,0.33176678
2.108145051,0.4613825
2.130512603,0.33235842
2.147187707,0.21261355
2.16681953,0.3290345
2.186465884,0.21265139
2.208838384,0.1103099
2.230960155,0.057547208
2.250647342,0.055101566
2.267526665,0.05675656
2.288594009,0.054685265
2.30714677,0.047405973
2.328854426,0.05115402
2.348408488,0.029379075
2.369186353,0.022923838
2.388420728,0.011903116
2.409409165,0.007964169
2.430989738,0.008347098
2.448918645,0.004388094
2.468653644,0.008320961
2.487861405,0.0048683267
2.507116978,0.00420816
2.533309478,0.0046052993
2.547983332,0.0053151846
2.566279009,0.0086855395
2.587697863,0.005672422
2.609845676,0.0052566766
2.627113801,0.0052972613
2.646478592,0.004276215
2.667185155,0.006533373
2.688485051,0.0063105803
2.706448384,0.0080342665
2.728773176,0.00463391
2.746748436,0.0060354425
2.766883801,0.003628572
2.786345311,0.005638388
2.806892655,0.0061708246
2.830065519,0.009081591
2.849468176,0.004399294
2.867604269,0.004892093
2.886430676,0.0060599674
2.906450519,0.0070019537
2.927979738,0.0053816065
2.948591561,0.0066684256
2.968807915,0.0054866653
2.987238696,0.0071458337
3.006259165,0.005458528
3.031477082,0.006080534
3.048071405,0.0083480505
3.066210728,0.010660014
3.086348384,0.0076958435
3.107364061,0.0063089943
3.13207755,0.008040724
3.147035103,0.005762525
3.166503905,0.010729781
3.186247707,0.0072685597
3.216295311,0.0071499036
3.226799478,0.008421891
3.246297603,0.005787039
3.266623071,0.004463036
3.286546457,0.0039127246
3.306592811,0.0073261713
3.330756561,0.0068132123
3.347769582,0.0055812206
3.368765467,0.008499474
3.388712759,0.0076399096
3.410935727,0.005443793
3.428048957,0.0062460084
3.446598071,0.0043325876
3.466480207,0.0064149178
3.486107863,0.010222431
3.506301352,0.006499077
3.528344738,0.0070597655
3.549489061,0.005804146
3.5684513,0.008251288
3.587426404,0.0047061057
3.608835675,0.006721317
3.62922479,0.009426876
3.648450519,0.010369366
3.668325311,0.011862081
3.687321248,0.012427449
3.708966769,0.01217594
3.730200154,0.013929384
3.747719165,0.014063691
3.768332706,0.06150278
3.788571873,0.16540433
3.812530206,0.17546734
3.828127863,0.3530683
3.848821509,0.39410388
3.866447915,0.4035174
3.887947863,0.49300596
3.909239217,0.38110954
3.931234009,0.33536473
3.946799738,0.24872693
3.966228279,0.41265267
3.987280727,0.27348736
4.009271561,0.15616779
4.029279113,0.21369259
4.049454269,0.14277704
4.068489998,0.13273038
4.088676144,0.19132033
4.109672133,0.2511986
4.128686873,0.2707668
4.147144894,0.19134986
4.168333436,0.22605915
4.187735988,0.14740928
4.213720623,0.22186889
4.226269738,0.24809575
4.246816092,0.23025236
4.266444373,0.43165585
4.28630354,0.17848335
4.311184581,0.4313559
4.329998852,0.26538804
4.348239738,0.18922326
4.367517654,0.13051435
4.387115883,0.13117649
4.409706456,0.1436104
4.428920519,0.11020776
4.4491913,0.13954864
4.468515206,0.13886805
4.487842029,0.06951893
4.509591612,0.0473692
4.526961508,0.060592573
4.548924008,0.075852424
4.571066508,0.08111637
4.587727498,0.07372299
4.609584165,0.04146503
4.628472029,0.07245174
4.648817498,0.07381754
4.668797758,0.09826686
4.688435727,0.06536205
4.708493539,0.11695393
4.728642394,0.04265372
4.751009633,0.07835695
4.768679581,0.12883623
4.788695102,0.06354003
4.811503487,0.09377502
4.829142967,0.05722764
4.848494581,0.11356106
4.867664321,0.061481036
4.888884841,0.07141329
4.911105154,0.038536284
4.928153227,0.069861
4.948397654,0.068310134
4.968437394,0.033591423
4.989540987,0.03371484
5.013098644,0.043206323
5.026502341,0.12215154
5.046400727,0.0709956
5.066650727,0.025974585
5.087153435,0.023768758
5.105946664,0.032141026
5.125964685,0.027265882
5.148590518,0.02325666
5.170270102,0.022146787
