timestamp,rms
0.178103333,0.0
0.198592239,0.0
0.218501927,1.4341097e-05
0.239342864,2.2243315e-05
0.257961823,2.3391282e-05
0.277594427,2.5928719e-05
0.29881625,2.7753944e-05
0.318243489,2.8648352e-05
0.338308698,3.0262196e-05
0.357951302,3.1084517e-05
0.379566146,3.2233627e-05
0.398083906,3.2233627e-05
0.418111666,3.21583e-05
0.438800937,3.390577e-05
0.459223906,3.410547e-05
0.480477239,0.0005221929
0.498057708,0.0008274623
0.518343593,0.0010083619
0.538142968,0.00090490107
0.55832651,0.0008442819
0.577814791,0.0013787461
0.598246979,0.0011765498
0.618357083,0.0011465701
0.638675729,0.0012209379
0.658085052,0.0009858706
0.680670052,0.0009598969
0.698981718,0.0008748491
0.718284323,0.00084142166
0.737917343,0.00044554402
0.75940776,0.0005617673
0.780803333,0.0008463592
0.798946198,0.0020517996
0.817845052,0.005135141
0.838451354,0.011092727
0.858233385,0.014232111
0.878910468,0.016693218
0.900104583,0.3947655
0.918185885,0.30649102
0.941015677,0.27338645
0.959861718,0.34086424
0.978357083,0.24286658
1.000160989,0.20011887
1.018451406,0.16630441
1.038289531,0.29159492
1.058698125,0.09972959
1.07997625,0.14169127
1.098673333,0.17807089
1.118242916,0.119329296
1.138092968,0.16892244
1.15836302,0.15927732
1.180888281,0.22969104
1.198102239,0.13387299
1.217959583,0.17672566
1.239343749,0.15730606
1.258492968,0.14155799
1.279175572,0.106510036
1.298226927,0.10772664
1.318606197,0.100616716
1.338505833,0.08393938
1.358487968,0.14836101
1.378186874,0.1303161
1.398197395,0.077619284
1.418278281,0.09502725
1.440811249,0.09851822
1.457807656,0.123534374
1.479165729,0.04468938
1.498264947,0.077716246
1.518643801,0.08586979
1.538196249,0.08532963
1.559192551,0.07947852
1.578278333,0.0802171
1.598199062,0.0728145
1.618331614,0.04858842
1.638252968,0.09667393
1.658432343,0.05666993
1.679170989,0.03228068
1.698122656,0.053886
1.718670312,0.058090474
1.738311666,0.03920039
1.758246458,0.018603412
1.778189062,0.0328089
1.798596614,0.023630468
1.818260937,0.021181807
1.838223385,0.024149198
1.858226041,0.0146196205
1.878569947,0.0065852855
1.898069895,0.010554697
1.918685468,0.008408662
1.938054478,0.0043228962
1.958120728,0.0038366253
1.978410468,0.00831223
1.99817026,0.002442305
2.018217707,0.0010012205
2.038562447,0.0012152774
2.05826026,0.0013886766
2.078596718,0.0012663929
2.098038437,0.0010684734
2.118227707,0.0008532907
2.138914062,0.00056239555
2.158205051,0.00087967946
2.179069895,0.0007355919
2.198678332,0.0004109086
2.220117082,0.00037731836
2.238935207,0.0005210091
2.258191093,0.00054675847
2.279428645,0.0004346211
2.298917239,0.0004523873
2.31852552,0.00038335842
2.338050728,0.0003481602
2.358483541,0.0006233656
2.381622395,0.000670098
2.398448593,0.00047222397
2.41805703,0.0006382396
2.438331405,0.00058773084
2.458282395,0.0007335092
2.478826405,0.0005599988
2.49783177,0.0006319539
2.518187082,0.0006299997
2.539374166,0.00054276857
2.558197968,0.0006605091
2.579931874,0.00056628924
2.598618489,0.0004751047
2.618343801,0.000550516
2.638795259,0.00050792616
2.658157499,0.000668426
2.679525155,0.00059133384
2.698290103,0.000541901
2.718204999,0.0008109835
2.739128801,0.0008698642
2.759085103,0.00069049955
2.778584322,0.0007911796
2.798273176,0.00080154045
2.81840453,0.0009203761
2.838673697,0.00077948434
2.858914947,0.0008783871
2.879490155,0.0009751956
2.89811677,0.0010840526
2.920504947,0.0012039264
2.938435415,0.0012767665
2.958139686,0.0012102269
2.978292134,0.0012293924
2.998292707,0.0010985476
3.02091177,0.0014034299
3.038156561,0.001150934
3.057857082,0.0011029372
3.078815467,0.00094162463
3.098296197,0.0010510291
3.118139842,0.00069588557
3.137850676,0.0013321299
3.15828578,0.0012252964
3.178784165,0.00077005563
3.198124947,0.0012436428
3.218338384,0.0014587883
3.238872603,0.005009798
3.258729009,0.018313242
3.27973328,0.16484159
3.298164634,0.19592364
3.319096353,0.32024792
3.338595259,0.24554107
3.358799165,0.25909927
3.377906092,0.25176305
3.398133124,0.17403397
3.419463124,0.21500984
3.438655884,0.23959821
3.459397863,0.22698659
3.479114582,0.26765084
3.498244478,0.17710532
3.518728905,0.12560886
3.538508488,0.113039546
3.558703332,0.1322174
3.579958957,0.085496984
3.599141196,0.051156294
3.61872828,0.12951899
3.638873332,0.09497425
3.659814269,0.06606807
3.681243592,0.044645697
3.69837453,0.0735685
3.718478905,0.090896346
3.739376144,0.06872279
3.759032342,0.08292924
3.778016561,0.076367676
3.799678436,0.07119346
3.818144426,0.07142576
3.838243436,0.06445392
3.858222342,0.054145914
3.878091926,0.06573592
3.89819354,0.0498048
3.918298228,0.042057697
3.937968644,0.060905922
3.959001353,0.056016516
3.978375103,0.026303226
3.998524321,0.04171933
4.018257655,0.05385299
4.038141248,0.0349842
4.058568853,0.024392474
4.078345363,0.014628641
4.098360571,0.03603636
4.118271665,0.010824236
4.138123488,0.016447643
4.158288905,0.015110163
4.179001977,0.009263201
4.198328123,0.026703352
4.218149894,0.015106402
4.238184113,0.010687316
4.258702342,0.013862412
4.279812707,0.0032129656
4.298065311,0.0013415153
4.318551665,0.00089675846
4.337759425,0.001062433
