timestamp,rms
0.072661041,0.0
0.092546145,1.6830843e-05
0.113228854,3.1687254e-05
0.133278437,0.0012981663
0.15402776,0.0017607773
0.17383026,0.0017965045
0.194764479,0.0021562763
0.216749427,0.0037498283
0.234800468,0.0034520656
0.255625781,0.0027707028
0.273870208,0.002185056
0.294808906,0.0029117877
0.315759635,0.002410184
0.334947656,0.002653063
0.354526614,0.0033077374
0.375611249,0.0042526494
0.394483541,0.00349775
0.418098333,0.004568018
0.437680156,0.004938749
0.452986197,0.0034676064
0.474019166,0.0049010804
0.49436927,0.0033244018
0.517380833,0.0044904044
0.534913281,0.0039470685
0.555765885,0.0030082013
0.573998437,0.0043747188
0.599809843,0.0030285893
0.616177551,0.0029896398
0.633496145,0.003950488
0.653077864,0.0040812306
0.673246614,0.0038883535
0.693416978,0.0036469488
0.716029374,0.003683783
0.735609478,0.0032086226
0.754748072,0.0039754417
0.773781978,0.0034605039
0.794309166,0.0030193948
0.817685885,0.0026603602
0.835270103,0.004074011
0.852927395,0.004976709
0.874327812,0.0064478233
0.89410828,0.006951428
0.919820312,0.0069982307
0.932705416,0.006522168
0.953122395,0.0067826984
0.973913853,0.008286369
0.996382447,0.073851675
1.012905416,0.047210798
1.035596353,0.01855431
1.052893801,0.014874314
1.074494062,0.019646754
1.095984218,0.06333607
1.116441978,0.37132946
1.135587239,0.30366927
1.155382551,0.2773973
1.174080989,0.29562724
1.194433385,0.28558245
1.215761145,0.09638847
1.234647603,0.16713937
1.254593072,0.20102195
1.275658645,0.32366177
1.295244374,0.18319614
1.319684322,0.10821931
1.335432239,0.34279668
1.354191978,0.27466187
1.374916718,0.37808076
1.39627427,0.40998122
1.413094426,0.30824167
1.435324218,0.30678686
1.453137395,0.20870887
1.472779218,0.32045653
1.493330832,0.30553037
1.517538905,0.09598889
1.534001822,0.15445527
1.553186822,0.28560793
1.572798593,0.35223997
1.593092707,0.29108673
1.61383078,0.28706113
1.632853593,0.22602469
1.653318905,0.18354192
1.672716978,0.27646828
1.692767655,0.16085331
1.713480728,0.16986017
1.733076978,0.29436675
1.754312186,0.13886295
1.774807603,0.2723845
1.797737603,0.15165822
1.815416822,0.17869698
1.835525988,0.20330289
1.855684478,0.26475564
1.875601926,0.19215436
1.896207186,0.28082463
1.915525468,0.15535493
1.932956978,0.09731216
1.953347863,0.10880531
1.973946718,0.050878268
1.995573801,0.043693412
2.018048176,0.01648884
2.034647707,0.007082702
2.053321822,0.0042278147
2.073880051,0.0030911798
2.098761561,0.0040534334
2.116253905,0.0018909654
2.135948645,0.0033333392
2.155548436,0.0029133349
2.174065311,0.0028208857
2.200349009,0.0026714567
2.215380311,0.0031714109
2.233886301,0.0032327154
2.255577655,0.0024589063
2.275667238,0.003000737
2.296328801,0.0024123045
2.314775363,0.0027749464
2.334261457,0.002401984
2.352851144,0.0028828753
2.374449999,0.0028880532
2.393831092,0.0019660527
2.415616249,0.0024612497
2.434541978,0.003586384
2.455374842,0.0033129996
2.473619374,0.0026698106
2.496553072,0.0024754484
2.516101717,0.0026929057
2.533528592,0.0023578287
2.553024165,0.0015251253
2.574292603,0.0014956468
2.600610311,0.002454225
2.612777863,0.0028195383
2.633869634,0.0031132416
2.654924738,0.0031904224
2.680450571,0.0026161328
2.693820832,0.0029950417
2.716300103,0.0062708105
2.733603696,0.10885364
2.753898801,0.20566207
2.774152498,0.39594647
2.79604578,0.25268826
2.816834269,0.16336025
2.834662134,0.28006402
2.855006301,0.3503625
2.873655988,0.1066135
2.897230676,0.14867936
2.916155676,0.3483633
2.935133853,0.24901408
2.954547603,0.30897048
2.974142342,0.29689956
2.999934478,0.43057838
3.016495363,0.25168115
3.033852342,0.34126294
3.053002707,0.36552355
3.074740832,0.39917627
3.097647342,0.30243
3.114436769,0.21712963
3.135386353,0.1812545
3.155329634,0.29768226
3.174018384,0.28794265
3.1953138,0.35558328
3.218201352,0.34102932
3.234053696,0.31998536
3.254968644,0.20346116
3.274478019,0.21618377
3.296808071,0.22142538
3.316044165,0.43667865
3.333964373,0.28307238
3.35784729,0.24112257
3.373029894,0.15762927
3.397490154,0.19543052
3.412795207,0.13477896
3.432888748,0.18287136
3.452785207,0.2890819
3.476593332,0.19985114
3.49615604,0.17216355
3.515118696,0.14756642
3.53630604,0.11049095
3.554461092,0.1148302
3.574616352,0.12895496
3.59690729,0.080217674
3.6144463,0.050829597
3.634393123,0.028627677
3.655005936,0.011726493
3.676796509,0.017086575
3.693718488,0.0072020753
3.712754165,0.002546451
3.733356248,0.0029469559
3.752862029,0.0036705574
3.77280479,0.0032863512
3.795554477,0.0024025633
3.814751717,0.0034043908
3.834634477,0.0024636032
3.85634255,0.0026435757
3.87398854,0.0028725306
3.896054165,0.0013809643
3.915728488,0.0016071164
3.935113383,0.0018170978
3.9551413,0.0013963748
3.975163696,0.0015204514
3.994104686,0.0022692
4.0168788,0.0023002133
4.035119217,0.002651187
4.052913123,0.002585631
4.07478005,0.002439881
