timestamp,rms
0.15784026,0.0
0.178184062,9.849506e-07
0.198237812,1.5195078e-05
0.218507135,2.246033e-05
0.238082447,2.2760672e-05
0.258604583,2.5323001e-05
0.278794166,2.6775444e-05
0.298434947,2.8580544e-05
0.319856458,2.9515668e-05
0.338681614,3.0896692e-05
0.358759947,3.2815267e-05
0.378320052,3.393437e-05
0.398718281,3.235379e-05
0.418896302,3.21583e-05
0.438610416,3.35028e-05
0.458055885,0.33572084
0.477500416,0.39139396
0.498162135,0.33272627
0.518361354,0.17205495
0.538453385,0.028340723
0.557830989,0.04428177
0.577746145,0.03752243
0.598052083,0.019196738
0.617951979,0.0069947587
0.637670156,0.0031349992
0.657841406,0.0018399869
0.678085624,0.0027435035
0.699467656,0.0034194263
0.717491145,0.0022972524
0.737822291,0.0028847267
0.758354218,0.0061485036
0.778418489,0.18425222
0.797902083,0.45975104
0.818386822,0.45549506
0.838204999,0.36488965
0.859010937,0.417374
0.878218437,0.30867606
0.899418385,0.32369798
0.918312239,0.31143683
0.938345208,0.25127384
0.957714999,0.12380896
0.978286614,0.07219996
0.998182239,0.024877658
1.017768385,0.03576989
1.037622395,0.011835597
1.058758697,0.005843349
1.078261249,0.0016147973
1.09851651,0.000845133
1.119276249,0.0008151298
1.138508749,0.00057458424
1.158012968,0.000716439
1.178413749,0.0006589629
1.19766203,0.00072262355
1.218016614,0.0008314459
1.238005312,0.00073412526
1.259998176,0.00060190074
1.278043385,0.0022248935
1.299651405,0.062907316
1.318790468,0.0764862
1.340455624,0.36567897
1.358316926,0.30712232
1.378741353,0.43145537
1.398641145,0.24311486
1.418713749,0.20044737
1.439881457,0.14925388
1.458297291,0.12321527
1.478304582,0.086739324
1.49841552,0.03641395
1.517802134,0.016460262
1.537910624,0.0078006936
1.557825364,0.0018597445
1.577922968,0.0017100141
1.597991874,0.00092200533
1.618614426,0.0005424843
1.638082239,0.0006710044
1.658252291,0.0006676374
1.677807655,0.00065167714
1.698322655,0.00074118236
1.718010416,0.0008929869
1.738221197,0.000871477
1.758077447,0.00064706383
1.777918957,0.00071660755
1.797752082,0.004027562
1.81927453,0.10622419
1.837781353,0.08378735
1.858778176,0.23109265
1.878636613,0.16586596
1.898470103,0.12991562
1.917986561,0.2047058
1.938625311,0.15863584
1.958450103,0.1199919
1.978171874,0.08504139
1.998612811,0.02312319
2.01850927,0.012840084
2.037778072,0.006915036
2.057838905,0.0026901145
2.078638801,0.0017983839
2.100117655,0.0009789655
2.117994009,0.0010334544
2.137783332,0.00095763744
2.157651145,0.0010140898
2.178028697,0.0005935322
2.197956978,0.0007994541
2.218069738,0.0007641389
2.237526353,0.00076009537
2.25782453,0.00063309114
2.27856552,0.0007490593
2.298198072,0.0008066565
2.317562082,0.0016028075
2.338622499,0.05038635
2.359521561,0.0787365
2.378185936,0.24831289
2.39995427,0.3254501
2.418007759,0.27322417
2.43870229,0.22046928
2.458032551,0.37757573
2.480460311,0.1238169
2.498336874,0.09888408
2.518439947,0.065015405
2.538048072,0.020755699
2.55748854,0.011506371
2.578118488,0.013990034
2.598062447,0.0028738435
2.618034374,0.0018998836
2.638044842,0.0018822581
2.658176665,0.0012346775
2.67862854,0.0013021948
2.698414217,0.0012326498
2.717715259,0.001402966
2.738081353,0.0011381904
2.757932342,0.0014736152
2.778437238,0.0010208689
2.797924894,0.0010307328
2.817946301,0.0012091439
2.837906978,0.0016033655
2.857890728,0.004774301
2.878859061,0.07228756
2.899783696,0.1304383
2.918279165,0.27569896
2.938205832,0.27153713
2.958244842,0.344944
