timestamp,rms
0.132417917,0.0
0.152824792,1.3929305e-06
0.172323385,1.4642344e-05
0.191987083,2.1534182e-05
0.211762916,2.3802406e-05
0.2340125,2.5740963e-05
0.252220885,2.8749762e-05
0.272148073,3.0326244e-05
0.292094583,2.9761159e-05
0.312458333,2.9939905e-05
0.332437291,3.122464e-05
0.352683489,3.2398737e-05
0.372351979,3.1748426e-05
0.392211614,3.4557594e-05
0.412429791,0.00014722953
0.432808437,0.00057806534
0.452413073,0.0015731514
0.47332401,0.002831439
0.492987552,0.037036113
0.514528906,0.050663926
0.532249791,0.032016534
0.552415521,0.040040098
0.572361614,0.19447844
0.593763906,0.3371367
0.612193177,0.2778129
0.632264323,0.24104178
0.653038645,0.21134976
0.672559427,0.1527457
0.691762656,0.062334582
0.714004583,0.14971398
0.732695573,0.1373971
0.752629687,0.039793443
0.771936354,0.015330702
0.79280875,0.008855405
0.812395052,0.007373042
0.832876041,0.015409927
0.852851302,0.010886298
0.873236718,0.002961058
0.892479583,0.0020340974
0.91463875,0.001325385
0.931981197,0.0017005645
0.953192812,0.0013926142
0.97237901,0.0023337533
0.99252526,0.0023973212
1.012071822,0.002225253
1.033841822,0.0017413782
1.05235651,0.0022911108
1.073186822,0.03557131
1.092352083,0.11374687
1.113440989,0.14373836
1.13350776,0.13813893
1.153213437,0.17024396
1.171954895,0.15803945
1.193408437,0.10562055
1.212813906,0.07258143
1.232735677,0.060898613
1.25193651,0.04757706
1.272250156,0.10550579
1.292153749,0.23234403
1.312488541,0.1633273
1.33205526,0.29506132
1.354369166,0.1880984
1.37341927,0.1188061
1.392106666,0.14633103
1.412322031,0.14231415
1.432299687,0.11705625
1.452385833,0.115360945
1.472409218,0.11186863
1.492207187,0.102262475
1.51257776,0.09292632
1.532291197,0.08786498
1.55279401,0.061521858
1.572340989,0.05269581
1.59320427,0.018062446
1.613437239,0.012567772
1.633058958,0.0110090785
1.653131197,0.014159601
1.672629062,0.013082671
1.692178958,0.012271013
1.712402447,0.008196254
1.733004062,0.008425531
1.754289374,0.003764652
1.772253124,0.0022164132
1.792085572,0.0019314477
1.812138489,0.0016165485
1.832570989,0.0025746843
1.852938958,0.0019763932
1.872277812,0.0010754929
1.892194687,0.0013007215
1.912360728,0.0020310523
1.932325051,0.0012092907
1.952648072,0.0011813254
1.972527864,0.002843746
1.992915207,0.0015850309
2.013204687,0.0015817573
2.03230302,0.012030729
2.05268453,0.063044444
2.07328453,0.13411397
2.09231526,0.15666321
2.112232447,0.18564937
2.133033853,0.19072157
2.152037239,0.17190145
2.173004687,0.12870811
2.192366718,0.033450503
2.211799426,0.012168534
2.233253593,0.013884917
2.252358853,0.00548605
2.274059895,0.005411544
2.292137395,0.004332268
2.312182603,0.0033009015
2.332649843,0.0036727963
2.352227864,0.038001046
2.372050624,0.10355292
2.392873436,0.14629027
2.412978593,0.15726973
2.432919843,0.15321113
2.452178749,0.16420636
2.472356249,0.11062528
2.492254009,0.06497685
2.513967968,0.014628779
2.53202677,0.014566036
2.552250416,0.009797166
2.572751509,0.0054253805
2.592272082,0.0054463744
2.613018488,0.005727812
2.632605884,0.050677814
2.652501041,0.12234578
2.672594113,0.15979639
2.696142551,0.1958793
2.714015155,0.19262205
2.732251613,0.15997706
2.752409478,0.13482524
2.772059113,0.054294556
2.792539478,0.031931374
2.81231703,0.016882716
2.832158176,0.0066886065
2.851901613,0.007403698
2.872360832,0.004686626
2.892061509,0.00340187
2.913433124,0.0027126954
2.93232078,0.0067806165
2.952526093,0.041114476
2.972260936,0.10232543
2.992808124,0.1433861
3.011964165,0.15347078
3.032314426,0.14490908
3.052131978,0.13970453
3.07285177,0.076381385
3.09181328,0.031306602
3.113096145,0.025017
3.132303592,0.02312572
3.153710311,0.0052043744
3.172431613,0.003938424
3.193268853,0.00258299
3.212347395,0.0046312804
3.23292104,0.0028791532
3.252290936,0.001631776
3.275117707,0.0020669226
3.292932655,0.0031142998
3.314133228,0.0018558963
3.33186453,0.0012991551
3.35234578,0.003764635
3.372429165,0.014932031
3.392211978,0.045615297
3.411998592,0.09497494
3.432467707,0.13060609
3.452335207,0.18843052
3.473283332,0.17036076
3.492079321,0.16471358
3.514146405,0.13870803
3.532284478,0.09814818
3.552705363,0.08087402
3.572616874,0.030974954
3.592617394,0.016757306
3.612397342,0.008820255
3.632102446,0.012448428
3.652246353,0.008155222
3.67484854,0.0099832015
3.692809999,0.008620086
3.714412446,0.006233643
3.732546821,0.0042356
3.752721978,0.0024593628
3.772682655,0.0015872032
3.792814686,0.001771317
3.813036092,0.0021404615
3.83232604,0.0012918246
3.852190884,0.0024147118
3.872622967,0.0015276552
3.892417394,0.0018000759
3.914737603,0.0018875097
3.932176248,0.0032166347
3.952198696,0.002307426
3.972044165,0.0017675259
3.99335479,0.0013166432
4.012124321,0.0016373686
4.032636509,0.0022336037
4.052332082,0.001815277
4.072845415,0.0018845907
4.092755832,0.001964437
4.113048175,0.0017056819
4.13250854,0.0015395276
4.152414686,0.0016031053
4.173667446,0.0026632396
4.19329203,0.0029596603
4.2123213,0.0024915151
4.232187863,0.0019005954
4.252721561,0.002165856
4.272577863,0.0036059811
4.292253123,0.0021770375
4.313310571,0.001031018
4.333425363,0.0018761641
4.35318104,0.0015739659
4.372671665,0.0022684776
4.3925488,0.0012100779
4.412493384,0.0015913973
4.432259738,0.0016673378
4.452183019,0.0027141727
4.472164113,0.002242672
4.493957446,0.0011702299
4.512499842,0.0016075855
4.532360519,0.0019124459
4.552259425,0.0020057473
4.575227342,0.002692847
4.593946613,0.0012873014
4.612550311,0.0016246813
4.632050988,0.002433016
4.652657186,0.0013257666
4.672493436,0.0018339584
4.693181509,0.0018975561
4.712832759,0.002472397
4.732389009,0.0023054022
4.7522588,0.0016954436
4.773413279,0.0025320384
4.794012498,0.0026269222
4.813417602,0.00195927
4.832322238,0.0031442859
4.854100311,0.0024164857
4.873013592,0.0027082528
4.892235415,0.0016212317
4.912357498,0.0031426915
4.932201196,0.0025637022
4.952317602,0.0025045902
4.972361456,0.0023100872
4.993385258,0.0027681624
5.011954217,0.0030230824
5.032059685,0.0026932952
5.052628644,0.0034898226
5.072348696,0.0033529762
5.091774842,0.0028170343
5.112263071,0.0024872608
5.132105935,0.0026904517
5.152253123,0.0031844599
5.171250935,0.0027070078
5.192153904,0.003184072
5.211397238,0.0028638942
5.232035779,0.0032665518
5.251871352,0.0044180984
5.272001665,0.003182608
5.291801092,0.0029824814
5.31129354,0.0025007047
5.33107005,0.002909261
5.35259229,0.0023930431
